delivery_id,order_id,date,delivery_slot,distance_km,time_taken_min,delivery_cost_inr,status
DEL04288,ORD04288,2024-03-24,09:00-12:00,20.46,89.1,73.89,Delivered
DEL04289,ORD04289,2024-03-12,09:00-12:00,35.06,112.8,123.23,Delivered
DEL04290,ORD04290,2024-03-04,09:00-12:00,31.24,138.9,110.24,Delivered
DEL04291,ORD04291,2024-03-19,12:00-15:00,15.18,63.2,73.78,Delivered
DEL04292,ORD04292,2024-03-27,15:00-18:00,18.04,68.7,76.82,Delivered
DEL04293,ORD04293,2024-03-28,09:00-12:00,7.98,29.0,53.47,Delayed
DEL04294,ORD04294,2024-03-06,09:00-12:00,23.04,80.8,93.0,Delayed
DEL04295,ORD04295,2024-03-05,12:00-15:00,22.35,85.5,98.25,Delivered
DEL04296,ORD04296,2024-03-23,15:00-18:00,24.66,75.6,106.86,Delivered
DEL04297,ORD04297,2024-03-08,12:00-15:00,34.66,151.3,122.93,Delivered
DEL04298,ORD04298,2024-03-12,15:00-18:00,4.34,12.1,42.02,Delivered
DEL04299,ORD04299,2024-03-01,18:00-21:00,13.4,42.9,74.36,Delivered
DEL04300,ORD04300,2024-03-19,09:00-12:00,40.38,141.3,123.2,Returned
DEL04301,ORD04301,2024-03-17,15:00-18:00,32.07,89.4,112.62,Returned
DEL04302,ORD04302,2024-03-15,15:00-18:00,15.7,61.6,74.52,Delivered
DEL04303,ORD04303,2024-03-19,09:00-12:00,35.79,97.4,116.64,Delivered
DEL04304,ORD04304,2024-03-01,18:00-21:00,38.23,156.4,165.35,Delivered
DEL04305,ORD04305,2024-03-16,18:00-21:00,24.48,76.9,99.76,Delivered
DEL04306,ORD04306,2024-03-08,15:00-18:00,5.52,15.6,51.5,Delivered
DEL04307,ORD04307,2024-03-04,12:00-15:00,28.31,112.3,101.16,Delivered
DEL04308,ORD04308,2024-03-05,15:00-18:00,41.32,183.0,146.74,Delivered
DEL04309,ORD04309,2024-03-04,18:00-21:00,33.49,112.6,124.26,Delivered
DEL04310,ORD04310,2024-03-14,09:00-12:00,19.12,69.7,74.17,Delivered
DEL04311,ORD04311,2024-03-17,12:00-15:00,13.3,54.7,63.02,Delivered
DEL04312,ORD04312,2024-03-13,12:00-15:00,23.55,75.5,100.64,Delayed
DEL04313,ORD04313,2024-03-25,09:00-12:00,32.79,134.8,103.52,Delivered
DEL04314,ORD04314,2024-03-12,15:00-18:00,23.13,93.0,97.65,Delivered
DEL04315,ORD04315,2024-03-09,15:00-18:00,21.0,74.6,95.92,Delivered
DEL04316,ORD04316,2024-03-07,15:00-18:00,15.65,48.7,79.59,Delivered
DEL04317,ORD04317,2024-03-14,15:00-18:00,20.82,61.0,87.3,Returned
DEL04318,ORD04318,2024-03-08,15:00-18:00,10.21,33.5,57.74,Delivered
DEL04319,ORD04319,2024-03-07,09:00-12:00,4.34,15.7,41.76,Delivered
DEL04320,ORD04320,2024-03-04,15:00-18:00,6.54,19.6,53.35,Delivered
DEL04321,ORD04321,2024-03-23,18:00-21:00,24.84,98.9,119.99,Delayed
DEL04322,ORD04322,2024-03-19,12:00-15:00,44.31,174.7,151.73,Delivered
DEL04323,ORD04323,2024-03-25,18:00-21:00,39.67,121.8,164.12,Returned
DEL04324,ORD04324,2024-03-04,09:00-12:00,6.83,30.0,51.52,Delivered
DEL04325,ORD04325,2024-03-19,12:00-15:00,9.33,27.1,54.79,Delivered
DEL04326,ORD04326,2024-03-13,15:00-18:00,33.41,98.1,112.6,Delivered
DEL04327,ORD04327,2024-03-08,12:00-15:00,4.5,15.1,39.61,Delivered
DEL04328,ORD04328,2024-03-12,15:00-18:00,24.68,84.2,101.77,Delivered
DEL04329,ORD04329,2024-03-30,09:00-12:00,43.07,167.1,145.47,Delivered
DEL04330,ORD04330,2024-03-12,18:00-21:00,2.73,8.7,47.17,Delivered
DEL04331,ORD04331,2024-03-20,15:00-18:00,15.37,50.4,72.52,Delivered
DEL04332,ORD04332,2024-03-30,12:00-15:00,31.38,91.6,119.55,Delivered
DEL04333,ORD04333,2024-03-28,18:00-21:00,9.58,36.7,67.41,Delayed
DEL04334,ORD04334,2024-03-15,18:00-21:00,5.99,16.7,58.47,Delivered
DEL04335,ORD04335,2024-03-11,09:00-12:00,30.03,85.6,97.52,Delivered
DEL04336,ORD04336,2024-03-16,09:00-12:00,38.89,172.5,137.54,Returned
DEL04337,ORD04337,2024-03-23,18:00-21:00,9.06,31.6,57.58,Delivered
DEL04338,ORD04338,2024-03-04,18:00-21:00,33.98,122.3,150.84,Delivered
DEL04339,ORD04339,2024-03-25,18:00-21:00,9.18,34.7,57.58,Delivered
DEL04340,ORD04340,2024-03-07,18:00-21:00,20.62,82.0,106.44,Delivered
DEL04341,ORD04341,2024-03-07,18:00-21:00,22.93,92.0,95.27,Returned
DEL04342,ORD04342,2024-03-06,12:00-15:00,8.68,35.1,51.04,Delivered
DEL04343,ORD04343,2024-03-08,18:00-21:00,37.67,164.4,151.06,Delivered
DEL04344,ORD04344,2024-03-02,09:00-12:00,10.58,36.4,56.39,Delivered
DEL04345,ORD04345,2024-03-13,12:00-15:00,33.41,88.9,121.52,Delivered
DEL04346,ORD04346,2024-03-01,12:00-15:00,27.42,105.8,105.33,Delivered
DEL04347,ORD04347,2024-03-23,09:00-12:00,6.71,17.1,43.55,Delivered
DEL04348,ORD04348,2024-03-06,15:00-18:00,11.31,45.1,63.38,Delivered
DEL04349,ORD04349,2024-03-06,09:00-12:00,15.13,45.9,67.48,Delivered
DEL04350,ORD04350,2024-03-17,12:00-15:00,1.31,4.1,35.3,Delivered
DEL04351,ORD04351,2024-03-15,15:00-18:00,41.66,163.0,160.46,Delivered
DEL04352,ORD04352,2024-03-05,15:00-18:00,27.48,121.9,99.41,Delivered
DEL04353,ORD04353,2024-03-06,15:00-18:00,44.21,158.1,157.79,Delivered
DEL04354,ORD04354,2024-03-25,12:00-15:00,9.64,35.3,62.29,Delivered
DEL04355,ORD04355,2024-03-20,09:00-12:00,33.94,121.9,117.68,Delivered
DEL04356,ORD04356,2024-03-11,15:00-18:00,7.5,22.1,52.9,Delivered
DEL04357,ORD04357,2024-03-07,09:00-12:00,11.5,29.2,53.04,Delivered
DEL04358,ORD04358,2024-03-07,09:00-12:00,31.15,112.9,117.36,Delivered
DEL04359,ORD04359,2024-03-04,15:00-18:00,37.55,150.2,147.65,Delivered
DEL04360,ORD04360,2024-03-05,12:00-15:00,33.88,98.2,128.47,Delivered
DEL04361,ORD04361,2024-03-26,09:00-12:00,31.93,125.8,100.38,Delivered
DEL04362,ORD04362,2024-03-04,09:00-12:00,3.75,12.5,39.37,Delivered
DEL04363,ORD04363,2024-03-22,12:00-15:00,27.66,118.3,112.13,Delivered
DEL04364,ORD04364,2024-03-30,15:00-18:00,19.51,76.9,93.69,Delivered
DEL04365,ORD04365,2024-03-19,09:00-12:00,24.58,93.2,91.54,Delivered
DEL04366,ORD04366,2024-03-07,09:00-12:00,1.51,5.6,35.12,Delayed
DEL04367,ORD04367,2024-03-23,12:00-15:00,13.69,56.1,72.81,Delivered
DEL04368,ORD04368,2024-03-03,09:00-12:00,40.33,114.1,132.88,Delayed
DEL04369,ORD04369,2024-03-03,18:00-21:00,11.38,39.6,73.54,Delivered
DEL04370,ORD04370,2024-03-04,18:00-21:00,23.2,98.4,110.08,Delivered
DEL04371,ORD04371,2024-03-27,15:00-18:00,32.41,118.7,122.68,Delivered
DEL04372,ORD04372,2024-03-28,18:00-21:00,29.35,77.1,115.3,Delivered
DEL04373,ORD04373,2024-03-22,18:00-21:00,35.96,130.1,158.14,Delivered
DEL04374,ORD04374,2024-03-30,09:00-12:00,35.91,155.7,124.29,Delivered
DEL04375,ORD04375,2024-03-17,15:00-18:00,22.15,87.6,88.84,Delivered
DEL04376,ORD04376,2024-03-13,12:00-15:00,7.23,30.4,54.47,Delivered
DEL04377,ORD04377,2024-03-28,18:00-21:00,41.33,185.7,159.92,Delivered
DEL04378,ORD04378,2024-03-06,15:00-18:00,20.35,52.3,84.28,Delivered
DEL04379,ORD04379,2024-03-13,12:00-15:00,28.49,86.5,111.84,Delivered
DEL04380,ORD04380,2024-03-02,18:00-21:00,1.26,3.7,43.33,Delivered
DEL04381,ORD04381,2024-03-19,18:00-21:00,34.51,96.7,133.1,Delivered
DEL04382,ORD04382,2024-03-20,12:00-15:00,11.92,36.2,60.17,Delivered
DEL04383,ORD04383,2024-03-06,18:00-21:00,34.36,120.0,127.73,Delivered
DEL04384,ORD04384,2024-03-09,15:00-18:00,15.59,62.3,72.27,Delivered
DEL04385,ORD04385,2024-03-27,09:00-12:00,2.91,8.0,35.15,Delivered
DEL04386,ORD04386,2024-03-01,18:00-21:00,30.5,79.6,119.59,Delivered
DEL04387,ORD04387,2024-03-08,12:00-15:00,3.89,10.3,41.2,Delivered
DEL04388,ORD04388,2024-03-06,18:00-21:00,39.11,147.9,138.32,Delivered
DEL04389,ORD04389,2024-03-21,18:00-21:00,33.51,122.5,135.02,Delivered
DEL04390,ORD04390,2024-03-05,15:00-18:00,36.65,109.2,145.26,Delivered
DEL04391,ORD04391,2024-03-08,09:00-12:00,14.65,56.2,61.17,Delivered
DEL04392,ORD04392,2024-03-16,15:00-18:00,39.06,121.1,153.98,Delivered
DEL04393,ORD04393,2024-03-19,15:00-18:00,16.32,63.2,75.11,Delivered
DEL04394,ORD04394,2024-03-25,09:00-12:00,9.95,32.4,50.0,Delayed
DEL04395,ORD04395,2024-03-22,09:00-12:00,7.94,24.5,53.24,Delivered
DEL04396,ORD04396,2024-03-02,18:00-21:00,40.41,138.9,171.25,Delivered
DEL04397,ORD04397,2024-03-28,15:00-18:00,35.5,148.0,138.14,Delivered
DEL04398,ORD04398,2024-03-17,18:00-21:00,41.52,111.1,164.12,Delivered
DEL04399,ORD04399,2024-03-06,15:00-18:00,21.64,77.2,91.17,Delivered
DEL04400,ORD04400,2024-03-28,18:00-21:00,31.88,106.3,133.3,Delivered
DEL04401,ORD04401,2024-03-26,18:00-21:00,32.85,93.3,121.63,Delivered
DEL04402,ORD04402,2024-03-28,09:00-12:00,26.82,105.1,94.47,Delivered
DEL04403,ORD04403,2024-03-11,09:00-12:00,28.65,77.0,92.64,Delivered
DEL04404,ORD04404,2024-03-16,15:00-18:00,43.5,112.8,146.78,Delivered
DEL04405,ORD04405,2024-03-19,18:00-21:00,2.28,6.4,44.79,Delivered
DEL04406,ORD04406,2024-03-26,09:00-12:00,41.52,121.4,137.42,Delivered
DEL04407,ORD04407,2024-03-06,18:00-21:00,18.02,62.3,82.8,Delivered
DEL04408,ORD04408,2024-03-11,18:00-21:00,25.53,80.4,120.36,Delivered
DEL04409,ORD04409,2024-03-23,09:00-12:00,6.23,26.7,49.11,Delivered
DEL04410,ORD04410,2024-03-16,15:00-18:00,37.57,168.0,136.69,Delivered
DEL04411,ORD04411,2024-03-23,09:00-12:00,14.64,64.2,72.05,Delivered
DEL04412,ORD04412,2024-03-04,12:00-15:00,37.27,135.2,123.5,Delivered
DEL04413,ORD04413,2024-03-08,18:00-21:00,17.43,54.1,80.22,Delivered
DEL04414,ORD04414,2024-03-24,15:00-18:00,29.32,111.9,119.1,Delivered
DEL04415,ORD04415,2024-03-01,15:00-18:00,4.83,12.2,48.58,Returned
DEL04416,ORD04416,2024-03-03,18:00-21:00,12.41,49.9,77.73,Returned
DEL04417,ORD04417,2024-03-19,18:00-21:00,22.09,94.5,109.22,Delivered
DEL04418,ORD04418,2024-03-09,09:00-12:00,37.47,155.3,125.13,Delivered
DEL04419,ORD04419,2024-03-08,12:00-15:00,15.58,45.9,66.99,Delivered
DEL04420,ORD04420,2024-03-13,15:00-18:00,8.28,35.2,58.54,Delivered
DEL04421,ORD04421,2024-03-29,09:00-12:00,14.0,54.0,61.53,Delivered
DEL04422,ORD04422,2024-03-23,15:00-18:00,15.15,64.0,76.93,Delivered
DEL04423,ORD04423,2024-03-03,18:00-21:00,31.07,91.1,118.2,Delivered
DEL04424,ORD04424,2024-03-19,18:00-21:00,33.92,94.4,124.4,Delivered
DEL04425,ORD04425,2024-03-28,18:00-21:00,37.32,103.7,142.56,Delayed
DEL04426,ORD04426,2024-03-02,15:00-18:00,15.55,39.6,81.2,Delivered
DEL04427,ORD04427,2024-03-02,09:00-12:00,8.65,23.1,49.67,Delivered
DEL04428,ORD04428,2024-03-12,18:00-21:00,36.7,126.5,154.4,Delivered
DEL04429,ORD04429,2024-03-21,18:00-21:00,3.34,14.1,46.09,Delivered
DEL04430,ORD04430,2024-03-11,09:00-12:00,36.92,129.8,115.0,Delivered
DEL04431,ORD04431,2024-03-20,18:00-21:00,18.3,49.3,82.46,Delivered
DEL04432,ORD04432,2024-03-19,12:00-15:00,5.4,22.6,43.16,Delivered
DEL04433,ORD04433,2024-03-09,09:00-12:00,10.67,39.2,59.09,Delivered
DEL04434,ORD04434,2024-03-23,12:00-15:00,5.94,23.2,49.47,Delivered
DEL04435,ORD04435,2024-03-19,15:00-18:00,26.18,108.6,112.15,Delivered
DEL04436,ORD04436,2024-03-23,18:00-21:00,30.23,92.9,125.49,Delivered
DEL04437,ORD04437,2024-03-26,12:00-15:00,19.51,57.9,79.32,Delivered
DEL04438,ORD04438,2024-03-15,18:00-21:00,44.54,184.1,154.57,Delivered
DEL04439,ORD04439,2024-03-06,18:00-21:00,10.55,40.4,72.79,Delivered
DEL04440,ORD04440,2024-03-15,09:00-12:00,38.07,136.9,130.23,Delivered
DEL04441,ORD04441,2024-03-02,18:00-21:00,4.58,17.5,45.94,Delivered
DEL04442,ORD04442,2024-03-12,09:00-12:00,44.36,111.2,133.47,Delivered
DEL04443,ORD04443,2024-03-18,18:00-21:00,39.41,110.5,142.68,Delivered
DEL04444,ORD04444,2024-03-03,18:00-21:00,42.85,110.0,165.71,Delivered
DEL04445,ORD04445,2024-03-26,12:00-15:00,33.96,103.6,127.98,Delivered
DEL04446,ORD04446,2024-03-15,18:00-21:00,3.77,15.9,47.97,Delivered
DEL04447,ORD04447,2024-03-28,09:00-12:00,12.06,52.7,57.02,Delivered
DEL04448,ORD04448,2024-03-16,15:00-18:00,11.48,47.4,58.98,Delivered
DEL04449,ORD04449,2024-03-06,18:00-21:00,37.73,146.9,160.28,Delivered
DEL04450,ORD04450,2024-03-01,12:00-15:00,17.77,57.0,83.77,Delivered
DEL04451,ORD04451,2024-03-19,09:00-12:00,18.73,79.3,77.61,Delivered
DEL04452,ORD04452,2024-03-24,18:00-21:00,3.61,10.0,43.61,Delayed
DEL04453,ORD04453,2024-03-08,18:00-21:00,29.09,83.8,111.39,Returned
DEL04454,ORD04454,2024-03-28,15:00-18:00,32.09,141.4,127.44,Delivered
DEL04455,ORD04455,2024-03-14,15:00-18:00,30.66,119.3,119.11,Delivered
DEL04456,ORD04456,2024-03-08,18:00-21:00,20.8,60.8,95.83,Delivered
DEL04457,ORD04457,2024-03-27,15:00-18:00,9.1,27.8,61.25,Delivered
DEL04458,ORD04458,2024-03-28,09:00-12:00,15.31,59.2,68.91,Delivered
DEL04459,ORD04459,2024-03-01,18:00-21:00,39.65,119.3,157.87,Delivered
DEL04460,ORD04460,2024-03-11,12:00-15:00,5.99,16.3,44.08,Delivered
DEL04461,ORD04461,2024-03-22,12:00-15:00,12.68,46.7,67.75,Delivered
DEL04462,ORD04462,2024-03-25,18:00-21:00,23.28,59.0,100.04,Delivered
DEL04463,ORD04463,2024-03-26,09:00-12:00,20.79,55.1,81.07,Delivered
DEL04464,ORD04464,2024-03-16,18:00-21:00,31.25,81.9,127.7,Delivered
DEL04465,ORD04465,2024-03-14,12:00-15:00,33.38,137.2,120.59,Delivered
DEL04466,ORD04466,2024-03-19,15:00-18:00,10.7,46.6,57.55,Delivered
DEL04467,ORD04467,2024-03-25,18:00-21:00,36.43,135.3,139.74,Delivered
DEL04468,ORD04468,2024-03-06,09:00-12:00,25.85,69.6,89.0,Delivered
DEL04469,ORD04469,2024-03-23,15:00-18:00,16.81,50.1,81.61,Delivered
DEL04470,ORD04470,2024-03-01,18:00-21:00,28.13,122.5,119.53,Delivered
DEL04471,ORD04471,2024-03-11,15:00-18:00,9.89,31.2,60.13,Delivered
DEL04472,ORD04472,2024-03-23,09:00-12:00,36.96,132.8,133.06,Delivered
DEL04473,ORD04473,2024-03-11,15:00-18:00,5.4,20.6,44.83,Delivered
DEL04474,ORD04474,2024-03-21,09:00-12:00,12.24,52.6,54.82,Delivered
DEL04475,ORD04475,2024-03-01,18:00-21:00,30.51,95.4,115.62,Delivered
DEL04476,ORD04476,2024-03-05,09:00-12:00,9.68,30.7,57.88,Delivered
DEL04477,ORD04477,2024-03-17,09:00-12:00,24.75,78.9,92.48,Delivered
DEL04478,ORD04478,2024-03-08,09:00-12:00,29.12,105.5,96.32,Delivered
DEL04479,ORD04479,2024-03-07,18:00-21:00,42.94,191.2,157.15,Returned
DEL04480,ORD04480,2024-03-14,18:00-21:00,24.34,108.6,108.82,Delivered
DEL04481,ORD04481,2024-03-12,15:00-18:00,22.48,88.7,98.68,Delivered
DEL04482,ORD04482,2024-03-01,12:00-15:00,39.27,125.4,145.76,Delivered
DEL04483,ORD04483,2024-03-06,09:00-12:00,28.64,73.8,110.48,Delivered
DEL04484,ORD04484,2024-03-17,15:00-18:00,37.7,117.7,145.0,Delivered
DEL04485,ORD04485,2024-03-01,15:00-18:00,5.86,16.3,47.17,Delivered
DEL04486,ORD04486,2024-03-24,18:00-21:00,24.43,64.6,109.52,Delivered
DEL04487,ORD04487,2024-03-22,15:00-18:00,32.77,128.4,133.95,Delivered
DEL04488,ORD04488,2024-03-14,15:00-18:00,39.51,150.1,141.4,Delivered
DEL04489,ORD04489,2024-03-28,12:00-15:00,41.92,156.9,141.11,Delivered
DEL04490,ORD04490,2024-03-29,15:00-18:00,27.93,111.4,117.26,Delivered
DEL04491,ORD04491,2024-03-21,12:00-15:00,9.74,40.3,59.03,Delivered
DEL04492,ORD04492,2024-03-13,15:00-18:00,1.25,3.3,35.48,Delivered
DEL04493,ORD04493,2024-03-17,15:00-18:00,43.9,166.8,149.63,Delivered
DEL04494,ORD04494,2024-03-08,15:00-18:00,1.25,4.0,34.62,Delivered
DEL04495,ORD04495,2024-03-28,18:00-21:00,32.51,96.3,139.85,Delivered
DEL04496,ORD04496,2024-03-01,18:00-21:00,13.74,41.8,73.36,Delivered
DEL04497,ORD04497,2024-03-01,09:00-12:00,5.91,21.4,48.39,Delivered
DEL04498,ORD04498,2024-03-08,12:00-15:00,23.51,77.1,86.56,Delivered
DEL04499,ORD04499,2024-03-04,12:00-15:00,21.7,64.6,84.77,Delivered
DEL04500,ORD04500,2024-03-05,18:00-21:00,22.67,61.7,113.41,Delivered
DEL04501,ORD04501,2024-03-25,18:00-21:00,12.58,35.0,80.01,Delivered
DEL04502,ORD04502,2024-03-12,09:00-12:00,1.93,5.0,38.17,Returned
DEL04503,ORD04503,2024-03-21,18:00-21:00,5.68,14.3,55.02,Delivered
DEL04504,ORD04504,2024-03-06,09:00-12:00,27.72,104.9,90.76,Delivered
DEL04505,ORD04505,2024-03-09,15:00-18:00,1.55,6.9,36.1,Delivered
DEL04506,ORD04506,2024-03-26,09:00-12:00,21.6,61.3,88.92,Delivered
DEL04507,ORD04507,2024-03-30,18:00-21:00,38.48,115.6,163.75,Delivered
DEL04508,ORD04508,2024-03-26,15:00-18:00,14.45,44.4,76.17,Delivered
DEL04509,ORD04509,2024-03-06,09:00-12:00,42.32,131.3,131.28,Delivered
DEL04510,ORD04510,2024-03-25,12:00-15:00,12.47,53.7,67.48,Delivered
DEL04511,ORD04511,2024-03-11,18:00-21:00,43.79,111.3,180.51,Delivered
DEL04512,ORD04512,2024-03-09,09:00-12:00,23.65,85.4,96.17,Delivered
DEL04513,ORD04513,2024-03-05,15:00-18:00,24.24,65.3,100.32,Delivered
DEL04514,ORD04514,2024-03-18,09:00-12:00,18.34,62.6,71.8,Delivered
DEL04515,ORD04515,2024-03-03,12:00-15:00,4.75,18.4,47.35,Delivered
DEL04516,ORD04516,2024-03-04,18:00-21:00,24.56,85.5,115.67,Delivered
DEL04517,ORD04517,2024-03-14,15:00-18:00,35.81,154.7,139.85,Delivered
DEL04518,ORD04518,2024-03-11,18:00-21:00,6.37,20.4,53.8,Delivered
DEL04519,ORD04519,2024-03-15,15:00-18:00,13.95,47.0,71.85,Delivered
DEL04520,ORD04520,2024-03-16,15:00-18:00,23.87,96.0,96.95,Delivered
DEL04521,ORD04521,2024-03-21,09:00-12:00,28.8,119.7,110.34,Delivered
DEL04522,ORD04522,2024-03-29,18:00-21:00,20.53,90.6,88.86,Delivered
DEL04523,ORD04523,2024-03-02,12:00-15:00,8.34,33.6,53.66,Delivered
DEL04524,ORD04524,2024-03-22,18:00-21:00,34.09,106.5,137.76,Delivered
DEL04525,ORD04525,2024-03-01,12:00-15:00,12.51,34.8,69.19,Delivered
DEL04526,ORD04526,2024-03-23,09:00-12:00,43.55,122.8,133.11,Delivered
DEL04527,ORD04527,2024-03-29,15:00-18:00,16.51,61.7,79.18,Delivered
DEL04528,ORD04528,2024-03-03,18:00-21:00,12.54,32.6,74.5,Delivered
DEL04529,ORD04529,2024-03-08,12:00-15:00,11.37,31.2,64.13,Delivered
DEL04530,ORD04530,2024-03-10,12:00-15:00,23.34,88.6,92.85,Delivered
DEL04531,ORD04531,2024-03-18,12:00-15:00,32.71,135.3,122.76,Delivered
DEL04532,ORD04532,2024-03-14,15:00-18:00,33.84,101.7,133.3,Delivered
DEL04533,ORD04533,2024-03-29,09:00-12:00,30.01,85.6,105.49,Delivered
DEL04534,ORD04534,2024-03-20,18:00-21:00,10.92,45.6,70.63,Delivered
DEL04535,ORD04535,2024-03-18,09:00-12:00,40.76,148.6,119.93,Delivered
DEL04536,ORD04536,2024-03-08,15:00-18:00,29.89,80.2,115.14,Delivered
DEL04537,ORD04537,2024-03-07,09:00-12:00,39.17,158.8,138.41,Delivered
DEL04538,ORD04538,2024-03-24,09:00-12:00,42.68,123.9,124.83,Delayed
DEL04539,ORD04539,2024-03-30,12:00-15:00,39.16,100.9,128.82,Delivered
DEL04540,ORD04540,2024-03-08,12:00-15:00,7.59,23.3,47.02,Delivered
DEL04541,ORD04541,2024-03-15,09:00-12:00,19.0,60.8,73.35,Delivered
DEL04542,ORD04542,2024-03-28,15:00-18:00,20.26,60.7,93.97,Delivered
DEL04543,ORD04543,2024-03-17,18:00-21:00,3.59,11.3,50.16,Delivered
DEL04544,ORD04544,2024-03-16,18:00-21:00,16.27,63.1,90.27,Delivered
DEL04545,ORD04545,2024-03-20,15:00-18:00,9.4,25.7,60.38,Delivered
DEL04546,ORD04546,2024-03-11,18:00-21:00,12.67,48.1,79.26,Delayed
DEL04547,ORD04547,2024-03-20,09:00-12:00,21.39,58.2,82.71,Delivered
DEL04548,ORD04548,2024-03-25,12:00-15:00,25.56,110.7,103.47,Delivered
DEL04549,ORD04549,2024-03-25,09:00-12:00,25.84,98.8,87.86,Delivered
DEL04550,ORD04550,2024-03-01,12:00-15:00,41.89,156.6,152.29,Delivered
DEL04551,ORD04551,2024-03-14,12:00-15:00,19.87,70.8,81.33,Delayed
DEL04552,ORD04552,2024-03-24,09:00-12:00,17.09,51.6,66.98,Delivered
DEL04553,ORD04553,2024-03-29,18:00-21:00,27.11,113.5,117.62,Delivered
DEL04554,ORD04554,2024-03-04,09:00-12:00,8.94,27.3,57.37,Delivered
DEL04555,ORD04555,2024-03-20,09:00-12:00,29.94,99.5,100.13,Delivered
DEL04556,ORD04556,2024-03-25,12:00-15:00,38.69,155.0,135.23,Delivered
DEL04557,ORD04557,2024-03-12,15:00-18:00,7.61,26.4,52.54,Delivered
DEL04558,ORD04558,2024-03-01,18:00-21:00,39.31,135.6,168.8,Delivered
DEL04559,ORD04559,2024-03-14,12:00-15:00,31.34,96.4,107.64,Delivered
DEL04560,ORD04560,2024-03-10,09:00-12:00,35.06,154.1,114.68,Delivered
DEL04561,ORD04561,2024-03-05,15:00-18:00,22.8,70.3,89.59,Delivered
DEL04562,ORD04562,2024-03-04,18:00-21:00,11.73,44.5,71.18,Delivered
DEL04563,ORD04563,2024-03-04,15:00-18:00,3.55,12.6,46.93,Delivered
DEL04564,ORD04564,2024-03-26,12:00-15:00,36.45,147.4,121.01,Returned
DEL04565,ORD04565,2024-03-30,09:00-12:00,39.94,131.2,140.84,Delivered
DEL04566,ORD04566,2024-03-01,09:00-12:00,7.57,21.6,44.68,Delivered
DEL04567,ORD04567,2024-03-27,18:00-21:00,16.79,75.5,83.26,Delivered
DEL04568,ORD04568,2024-03-03,09:00-12:00,13.38,41.2,60.46,Delivered
DEL04569,ORD04569,2024-03-08,12:00-15:00,9.8,29.0,56.01,Delayed
DEL04570,ORD04570,2024-03-16,09:00-12:00,42.61,107.9,125.59,Delivered
DEL04571,ORD04571,2024-03-03,12:00-15:00,11.87,51.3,56.97,Delivered
DEL04572,ORD04572,2024-03-23,09:00-12:00,23.33,71.4,87.55,Delivered
DEL04573,ORD04573,2024-03-07,15:00-18:00,1.17,4.9,34.13,Delivered
DEL04574,ORD04574,2024-03-22,12:00-15:00,26.75,117.5,96.97,Delivered
DEL04575,ORD04575,2024-03-29,18:00-21:00,31.41,96.1,135.13,Delivered
DEL04576,ORD04576,2024-03-02,09:00-12:00,36.43,105.4,123.48,Delivered
DEL04577,ORD04577,2024-03-08,09:00-12:00,10.64,45.1,58.99,Delivered
DEL04578,ORD04578,2024-03-11,15:00-18:00,39.19,106.2,131.31,Delivered
DEL04579,ORD04579,2024-03-25,18:00-21:00,15.29,62.8,76.13,Delivered
DEL04580,ORD04580,2024-03-10,09:00-12:00,6.88,28.8,46.39,Delivered
DEL04581,ORD04581,2024-03-28,18:00-21:00,43.01,178.7,166.3,Delivered
DEL04582,ORD04582,2024-03-26,15:00-18:00,40.23,159.7,155.98,Delivered
DEL04583,ORD04583,2024-03-27,18:00-21:00,3.71,9.8,44.38,Delivered
DEL04584,ORD04584,2024-03-20,12:00-15:00,5.06,14.9,43.77,Delivered
DEL04585,ORD04585,2024-03-03,15:00-18:00,35.85,142.4,121.6,Delivered
DEL04586,ORD04586,2024-03-07,18:00-21:00,21.13,71.8,104.75,Delivered
DEL04587,ORD04587,2024-03-15,09:00-12:00,16.34,43.0,67.69,Delivered
DEL04588,ORD04588,2024-03-12,18:00-21:00,12.67,36.2,73.7,Delivered
DEL04589,ORD04589,2024-03-17,15:00-18:00,34.79,149.0,124.6,Delivered
DEL04590,ORD04590,2024-03-21,18:00-21:00,43.87,178.6,165.68,Delivered
DEL04591,ORD04591,2024-03-17,18:00-21:00,26.91,99.5,127.17,Delivered
DEL04592,ORD04592,2024-03-03,15:00-18:00,31.62,104.3,111.26,Delivered
DEL04593,ORD04593,2024-03-29,18:00-21:00,35.85,130.9,137.04,Delivered
DEL04594,ORD04594,2024-03-12,18:00-21:00,29.97,99.0,114.58,Delivered
DEL04595,ORD04595,2024-03-23,12:00-15:00,2.7,9.9,42.35,Delivered
DEL04596,ORD04596,2024-03-23,18:00-21:00,42.71,167.3,153.39,Delivered
DEL04597,ORD04597,2024-03-26,15:00-18:00,29.14,105.2,120.46,Delivered
DEL04598,ORD04598,2024-03-20,09:00-12:00,39.51,137.5,128.1,Delivered
DEL04599,ORD04599,2024-03-02,15:00-18:00,10.0,42.3,62.04,Delayed
DEL04600,ORD04600,2024-03-29,15:00-18:00,10.72,29.1,58.55,Delivered
DEL04601,ORD04601,2024-03-20,12:00-15:00,42.78,171.4,145.35,Delivered
DEL04602,ORD04602,2024-03-12,09:00-12:00,33.64,127.3,105.93,Delivered
DEL04603,ORD04603,2024-03-11,12:00-15:00,38.87,131.2,134.23,Delivered
DEL04604,ORD04604,2024-03-16,15:00-18:00,15.45,67.3,78.09,Delayed
