order_id,timestamp,date,hour,day_of_week,sku_id,quantity,picker_id,delivery_slot,fulfillment_time_min,status
ORD04370,2024-03-04 08:43:00,2024-03-04,8,Monday,SKU027,6,P04,18:00-21:00,35,Delivered
ORD04371,2024-03-27 18:39:00,2024-03-27,18,Wednesday,SKU019,9,P05,15:00-18:00,34,Delivered
ORD04372,2024-03-28 15:00:00,2024-03-28,15,Thursday,SKU010,2,P05,18:00-21:00,62,Delivered
ORD04373,2024-03-22 11:45:00,2024-03-22,11,Friday,SKU033,2,P07,18:00-21:00,80,Delivered
ORD04374,2024-03-30 14:06:00,2024-03-30,14,Saturday,SKU009,5,P06,09:00-12:00,53,Delivered
ORD04375,2024-03-17 15:48:00,2024-03-17,15,Sunday,SKU015,2,P07,15:00-18:00,60,Delivered
ORD04376,2024-03-13 08:46:00,2024-03-13,8,Wednesday,SKU027,10,P06,12:00-15:00,31,Delivered
ORD04377,2024-03-28 09:30:00,2024-03-28,9,Thursday,SKU036,5,P08,18:00-21:00,47,Delivered
ORD04378,2024-03-06 12:57:00,2024-03-06,12,Wednesday,SKU009,10,P06,15:00-18:00,90,Delivered
ORD04379,2024-03-13 08:47:00,2024-03-13,8,Wednesday,SKU002,6,P04,12:00-15:00,54,Delivered
ORD04380,2024-03-02 14:23:00,2024-03-02,14,Saturday,SKU010,5,P03,18:00-21:00,80,Delivered
ORD04381,2024-03-19 14:32:00,2024-03-19,14,Tuesday,SKU006,3,P01,18:00-21:00,64,Delivered
ORD04382,2024-03-20 09:23:00,2024-03-20,9,Wednesday,SKU025,10,P07,12:00-15:00,73,Delivered
ORD04383,2024-03-06 08:26:00,2024-03-06,8,Wednesday,SKU019,2,P03,18:00-21:00,58,Delivered
ORD04384,2024-03-09 08:13:00,2024-03-09,8,Saturday,SKU022,10,P06,15:00-18:00,75,Delivered
ORD04385,2024-03-27 17:02:00,2024-03-27,17,Wednesday,SKU008,3,P01,09:00-12:00,93,Delivered
ORD04386,2024-03-01 12:36:00,2024-03-01,12,Friday,SKU012,1,P03,18:00-21:00,102,Delivered
ORD04387,2024-03-08 18:42:00,2024-03-08,18,Friday,SKU009,2,P05,12:00-15:00,29,Delivered
ORD04388,2024-03-06 21:47:00,2024-03-06,21,Wednesday,SKU027,9,P07,18:00-21:00,74,Delivered
ORD04389,2024-03-21 05:27:00,2024-03-21,5,Thursday,SKU015,8,P05,18:00-21:00,76,Delivered
ORD04390,2024-03-05 17:45:00,2024-03-05,17,Tuesday,SKU034,2,P01,15:00-18:00,27,Delivered
ORD04391,2024-03-08 17:54:00,2024-03-08,17,Friday,SKU019,7,P01,09:00-12:00,103,Delivered
ORD04392,2024-03-16 18:48:00,2024-03-16,18,Saturday,SKU013,4,P04,15:00-18:00,42,Delivered
ORD04393,2024-03-19 09:39:00,2024-03-19,9,Tuesday,SKU007,5,P03,15:00-18:00,78,Delivered
ORD04394,2024-03-25 09:29:00,2024-03-25,9,Monday,SKU010,8,P06,09:00-12:00,36,Delayed
ORD04395,2024-03-22 18:33:00,2024-03-22,18,Friday,SKU031,3,P02,09:00-12:00,65,Delivered
ORD04396,2024-03-02 09:24:00,2024-03-02,9,Saturday,SKU009,4,P07,18:00-21:00,84,Delivered
ORD04397,2024-03-28 10:51:00,2024-03-28,10,Thursday,SKU029,5,P08,15:00-18:00,102,Delivered
ORD04398,2024-03-17 18:19:00,2024-03-17,18,Sunday,SKU016,8,P01,18:00-21:00,100,Delivered
ORD04399,2024-03-06 14:15:00,2024-03-06,14,Wednesday,SKU007,1,P03,15:00-18:00,54,Delivered
ORD04400,2024-03-28 12:42:00,2024-03-28,12,Thursday,SKU027,8,P05,18:00-21:00,90,Delivered
ORD04401,2024-03-26 06:48:00,2024-03-26,6,Tuesday,SKU020,7,P04,18:00-21:00,25,Delivered
ORD04402,2024-03-28 15:39:00,2024-03-28,15,Thursday,SKU027,6,P03,09:00-12:00,29,Delivered
ORD04403,2024-03-11 17:11:00,2024-03-11,17,Monday,SKU010,6,P01,09:00-12:00,69,Delivered
ORD04404,2024-03-16 15:08:00,2024-03-16,15,Saturday,SKU015,4,P07,15:00-18:00,52,Delivered
ORD04405,2024-03-19 20:56:00,2024-03-19,20,Tuesday,SKU018,8,P02,18:00-21:00,94,Delivered
ORD04406,2024-03-26 08:02:00,2024-03-26,8,Tuesday,SKU019,2,P01,09:00-12:00,27,Delivered
ORD04407,2024-03-06 14:26:00,2024-03-06,14,Wednesday,SKU025,10,P01,18:00-21:00,38,Delivered
ORD04408,2024-03-11 13:37:00,2024-03-11,13,Monday,SKU013,5,P01,18:00-21:00,71,Delivered
ORD04409,2024-03-23 18:51:00,2024-03-23,18,Saturday,SKU002,9,P01,09:00-12:00,64,Delivered
ORD04410,2024-03-16 19:17:00,2024-03-16,19,Saturday,SKU008,3,P08,15:00-18:00,107,Delivered
ORD04411,2024-03-23 16:39:00,2024-03-23,16,Saturday,SKU012,9,P04,09:00-12:00,59,Delivered
ORD04412,2024-03-04 15:09:00,2024-03-04,15,Monday,SKU028,2,P03,12:00-15:00,47,Delivered
ORD04413,2024-03-08 11:27:00,2024-03-08,11,Friday,SKU018,8,P08,18:00-21:00,82,Delivered
ORD04414,2024-03-24 18:08:00,2024-03-24,18,Sunday,SKU015,6,P08,15:00-18:00,32,Delivered
ORD04415,2024-03-01 10:41:00,2024-03-01,10,Friday,SKU022,10,P02,15:00-18:00,35,Returned
ORD04416,2024-03-03 16:43:00,2024-03-03,16,Sunday,SKU022,9,P01,18:00-21:00,25,Returned
ORD04417,2024-03-19 15:30:00,2024-03-19,15,Tuesday,SKU030,7,P07,18:00-21:00,78,Delivered
ORD04418,2024-03-09 13:50:00,2024-03-09,13,Saturday,SKU030,2,P08,09:00-12:00,36,Delivered
ORD04419,2024-03-08 11:27:00,2024-03-08,11,Friday,SKU018,4,P01,12:00-15:00,50,Delivered
ORD04420,2024-03-13 20:54:00,2024-03-13,20,Wednesday,SKU034,6,P03,15:00-18:00,75,Delivered
ORD04421,2024-03-29 11:13:00,2024-03-29,11,Friday,SKU012,1,P08,09:00-12:00,42,Delivered
ORD04422,2024-03-23 09:38:00,2024-03-23,9,Saturday,SKU012,8,P07,15:00-18:00,68,Delivered
ORD04423,2024-03-03 09:24:00,2024-03-03,9,Sunday,SKU004,10,P04,18:00-21:00,45,Delivered
ORD04424,2024-03-19 11:55:00,2024-03-19,11,Tuesday,SKU036,8,P06,18:00-21:00,66,Delivered
ORD04425,2024-03-28 18:37:00,2024-03-28,18,Thursday,SKU012,10,P06,18:00-21:00,77,Delayed
ORD04426,2024-03-02 16:12:00,2024-03-02,16,Saturday,SKU015,2,P01,15:00-18:00,24,Delivered
ORD04427,2024-03-02 12:29:00,2024-03-02,12,Saturday,SKU031,1,P05,09:00-12:00,37,Delivered
ORD04428,2024-03-12 18:57:00,2024-03-12,18,Tuesday,SKU028,8,P04,18:00-21:00,71,Delivered
ORD04429,2024-03-21 19:48:00,2024-03-21,19,Thursday,SKU029,6,P07,18:00-21:00,93,Delivered
ORD04430,2024-03-11 11:33:00,2024-03-11,11,Monday,SKU022,1,P08,09:00-12:00,55,Delivered
ORD04431,2024-03-20 20:20:00,2024-03-20,20,Wednesday,SKU012,9,P03,18:00-21:00,22,Delivered
ORD04432,2024-03-19 10:49:00,2024-03-19,10,Tuesday,SKU027,2,P04,12:00-15:00,76,Delivered
ORD04433,2024-03-09 12:10:00,2024-03-09,12,Saturday,SKU004,7,P05,09:00-12:00,81,Delivered
ORD04434,2024-03-23 08:38:00,2024-03-23,8,Saturday,SKU036,9,P05,12:00-15:00,62,Delivered
ORD04435,2024-03-19 11:26:00,2024-03-19,11,Tuesday,SKU028,8,P07,15:00-18:00,68,Delivered
ORD04436,2024-03-23 11:56:00,2024-03-23,11,Saturday,SKU007,9,P06,18:00-21:00,36,Delivered
ORD04437,2024-03-26 17:49:00,2024-03-26,17,Tuesday,SKU007,3,P04,12:00-15:00,69,Delivered
ORD04438,2024-03-15 14:31:00,2024-03-15,14,Friday,SKU005,4,P06,18:00-21:00,53,Delivered
ORD04439,2024-03-06 12:42:00,2024-03-06,12,Wednesday,SKU012,8,P05,18:00-21:00,66,Delivered
ORD04440,2024-03-15 17:57:00,2024-03-15,17,Friday,SKU019,2,P01,09:00-12:00,101,Delivered
ORD04441,2024-03-02 14:03:00,2024-03-02,14,Saturday,SKU034,8,P06,18:00-21:00,54,Delivered
ORD04442,2024-03-12 17:47:00,2024-03-12,17,Tuesday,SKU026,9,P02,09:00-12:00,60,Delivered
ORD04443,2024-03-18 19:35:00,2024-03-18,19,Monday,SKU032,7,P08,18:00-21:00,61,Delivered
ORD04444,2024-03-03 15:28:00,2024-03-03,15,Sunday,SKU019,9,P07,18:00-21:00,39,Delivered
ORD04445,2024-03-26 16:24:00,2024-03-26,16,Tuesday,SKU028,4,P04,12:00-15:00,53,Delivered
ORD04446,2024-03-15 10:36:00,2024-03-15,10,Friday,SKU015,4,P04,18:00-21:00,97,Delivered
ORD04447,2024-03-28 20:27:00,2024-03-28,20,Thursday,SKU034,3,P02,09:00-12:00,64,Delivered
ORD04448,2024-03-16 10:35:00,2024-03-16,10,Saturday,SKU031,8,P04,15:00-18:00,61,Delivered
ORD04449,2024-03-06 08:18:00,2024-03-06,8,Wednesday,SKU001,1,P05,18:00-21:00,31,Delivered
ORD04450,2024-03-01 16:55:00,2024-03-01,16,Friday,SKU033,10,P07,12:00-15:00,24,Delivered
ORD04451,2024-03-19 13:15:00,2024-03-19,13,Tuesday,SKU036,7,P07,09:00-12:00,88,Delivered
ORD04452,2024-03-24 20:37:00,2024-03-24,20,Sunday,SKU006,9,P02,18:00-21:00,73,Delayed
ORD04453,2024-03-08 11:23:00,2024-03-08,11,Friday,SKU009,8,P06,18:00-21:00,69,Returned
ORD04454,2024-03-28 11:07:00,2024-03-28,11,Thursday,SKU010,10,P05,15:00-18:00,65,Delivered
ORD04455,2024-03-14 10:36:00,2024-03-14,10,Thursday,SKU012,6,P08,15:00-18:00,96,Delivered
ORD04456,2024-03-08 12:10:00,2024-03-08,12,Friday,SKU004,4,P05,18:00-21:00,87,Delivered
ORD04457,2024-03-27 07:54:00,2024-03-27,7,Wednesday,SKU034,2,P08,15:00-18:00,62,Delivered
ORD04458,2024-03-28 17:54:00,2024-03-28,17,Thursday,SKU036,3,P03,09:00-12:00,24,Delivered
ORD04459,2024-03-01 10:22:00,2024-03-01,10,Friday,SKU028,8,P04,18:00-21:00,72,Delivered
ORD04460,2024-03-11 17:04:00,2024-03-11,17,Monday,SKU020,5,P05,12:00-15:00,70,Delivered
ORD04461,2024-03-22 17:30:00,2024-03-22,17,Friday,SKU005,3,P04,12:00-15:00,52,Delivered
ORD04462,2024-03-25 12:15:00,2024-03-25,12,Monday,SKU009,4,P06,18:00-21:00,60,Delivered
ORD04463,2024-03-26 08:11:00,2024-03-26,8,Tuesday,SKU027,2,P07,09:00-12:00,82,Delivered
ORD04464,2024-03-16 18:20:00,2024-03-16,18,Saturday,SKU023,9,P03,18:00-21:00,58,Delivered
ORD04465,2024-03-14 10:37:00,2024-03-14,10,Thursday,SKU034,8,P04,12:00-15:00,87,Delivered
ORD04466,2024-03-19 13:36:00,2024-03-19,13,Tuesday,SKU036,9,P06,15:00-18:00,16,Delivered
ORD04467,2024-03-25 06:41:00,2024-03-25,6,Monday,SKU011,6,P01,18:00-21:00,32,Delivered
ORD04468,2024-03-06 20:57:00,2024-03-06,20,Wednesday,SKU036,1,P02,09:00-12:00,83,Delivered
ORD04469,2024-03-23 21:25:00,2024-03-23,21,Saturday,SKU014,8,P03,15:00-18:00,52,Delivered
ORD04470,2024-03-01 11:19:00,2024-03-01,11,Friday,SKU025,6,P07,18:00-21:00,37,Delivered
ORD04471,2024-03-11 09:35:00,2024-03-11,9,Monday,SKU030,8,P03,15:00-18:00,55,Delivered
ORD04472,2024-03-23 19:50:00,2024-03-23,19,Saturday,SKU030,9,P08,09:00-12:00,93,Delivered
ORD04473,2024-03-11 17:48:00,2024-03-11,17,Monday,SKU009,9,P01,15:00-18:00,57,Delivered
ORD04474,2024-03-21 13:27:00,2024-03-21,13,Thursday,SKU019,10,P06,09:00-12:00,73,Delivered
ORD04475,2024-03-01 11:51:00,2024-03-01,11,Friday,SKU009,1,P07,18:00-21:00,82,Delivered
ORD04476,2024-03-05 14:20:00,2024-03-05,14,Tuesday,SKU015,4,P08,09:00-12:00,38,Delivered
ORD04477,2024-03-17 20:14:00,2024-03-17,20,Sunday,SKU016,9,P03,09:00-12:00,61,Delivered
ORD04478,2024-03-08 13:30:00,2024-03-08,13,Friday,SKU010,7,P04,09:00-12:00,82,Delivered
ORD04479,2024-03-07 03:35:00,2024-03-07,3,Thursday,SKU010,9,P04,18:00-21:00,81,Returned
ORD04480,2024-03-14 12:12:00,2024-03-14,12,Thursday,SKU019,7,P06,18:00-21:00,37,Delivered
ORD04481,2024-03-12 23:22:00,2024-03-12,23,Tuesday,SKU020,8,P04,15:00-18:00,52,Delivered
ORD04482,2024-03-01 10:47:00,2024-03-01,10,Friday,SKU028,8,P08,12:00-15:00,65,Delivered
ORD04483,2024-03-06 11:52:00,2024-03-06,11,Wednesday,SKU029,9,P02,09:00-12:00,99,Delivered
ORD04484,2024-03-17 12:13:00,2024-03-17,12,Sunday,SKU013,9,P05,15:00-18:00,84,Delivered
ORD04485,2024-03-01 08:07:00,2024-03-01,8,Friday,SKU002,5,P02,15:00-18:00,22,Delivered
ORD04486,2024-03-24 21:48:00,2024-03-24,21,Sunday,SKU012,4,P02,18:00-21:00,63,Delivered
ORD04487,2024-03-22 08:49:00,2024-03-22,8,Friday,SKU026,2,P02,15:00-18:00,61,Delivered
ORD04488,2024-03-14 07:41:00,2024-03-14,7,Thursday,SKU011,5,P08,15:00-18:00,20,Delivered
ORD04489,2024-03-28 18:21:00,2024-03-28,18,Thursday,SKU019,1,P03,12:00-15:00,81,Delivered
ORD04490,2024-03-29 15:43:00,2024-03-29,15,Friday,SKU003,7,P05,15:00-18:00,45,Delivered
ORD04491,2024-03-21 11:44:00,2024-03-21,11,Thursday,SKU031,9,P01,12:00-15:00,76,Delivered
ORD04492,2024-03-13 10:08:00,2024-03-13,10,Wednesday,SKU031,5,P06,15:00-18:00,88,Delivered
ORD04493,2024-03-17 17:15:00,2024-03-17,17,Sunday,SKU013,5,P03,15:00-18:00,67,Delivered
ORD04494,2024-03-08 17:02:00,2024-03-08,17,Friday,SKU028,1,P05,15:00-18:00,47,Delivered
ORD04495,2024-03-28 19:35:00,2024-03-28,19,Thursday,SKU031,9,P07,18:00-21:00,51,Delivered
ORD04496,2024-03-01 17:24:00,2024-03-01,17,Friday,SKU006,8,P01,18:00-21:00,48,Delivered
ORD04497,2024-03-01 21:32:00,2024-03-01,21,Friday,SKU036,7,P07,09:00-12:00,43,Delivered
ORD04498,2024-03-08 19:34:00,2024-03-08,19,Friday,SKU012,10,P02,12:00-15:00,93,Delivered
ORD04499,2024-03-04 11:20:00,2024-03-04,11,Monday,SKU010,7,P07,12:00-15:00,81,Delivered
ORD04500,2024-03-05 19:14:00,2024-03-05,19,Tuesday,SKU015,3,P08,18:00-21:00,109,Delivered
ORD04501,2024-03-25 19:50:00,2024-03-25,19,Monday,SKU028,10,P06,18:00-21:00,103,Delivered
ORD04502,2024-03-12 04:03:00,2024-03-12,4,Tuesday,SKU022,9,P08,09:00-12:00,74,Returned
ORD04503,2024-03-21 09:48:00,2024-03-21,9,Thursday,SKU013,8,P02,18:00-21:00,19,Delivered
ORD04504,2024-03-06 11:52:00,2024-03-06,11,Wednesday,SKU004,5,P08,09:00-12:00,83,Delivered
ORD04505,2024-03-09 10:06:00,2024-03-09,10,Saturday,SKU014,7,P05,15:00-18:00,68,Delivered
ORD04506,2024-03-26 12:38:00,2024-03-26,12,Tuesday,SKU011,6,P05,09:00-12:00,96,Delivered
ORD04507,2024-03-30 17:29:00,2024-03-30,17,Saturday,SKU019,5,P08,18:00-21:00,37,Delivered
ORD04508,2024-03-26 15:12:00,2024-03-26,15,Tuesday,SKU016,10,P07,15:00-18:00,36,Delivered
ORD04509,2024-03-06 18:42:00,2024-03-06,18,Wednesday,SKU015,8,P05,09:00-12:00,72,Delivered
ORD04510,2024-03-25 19:00:00,2024-03-25,19,Monday,SKU029,7,P02,12:00-15:00,71,Delivered
ORD04511,2024-03-11 11:24:00,2024-03-11,11,Monday,SKU004,4,P03,18:00-21:00,41,Delivered
ORD04512,2024-03-09 20:55:00,2024-03-09,20,Saturday,SKU026,6,P02,09:00-12:00,104,Delivered
ORD04513,2024-03-05 19:40:00,2024-03-05,19,Tuesday,SKU014,3,P08,15:00-18:00,31,Delivered
ORD04514,2024-03-18 13:03:00,2024-03-18,13,Monday,SKU019,5,P03,09:00-12:00,71,Delivered
ORD04515,2024-03-03 08:12:00,2024-03-03,8,Sunday,SKU009,1,P03,12:00-15:00,77,Delivered
ORD04516,2024-03-04 17:15:00,2024-03-04,17,Monday,SKU007,8,P03,18:00-21:00,58,Delivered
ORD04517,2024-03-14 08:28:00,2024-03-14,8,Thursday,SKU034,7,P08,15:00-18:00,70,Delivered
ORD04518,2024-03-11 20:50:00,2024-03-11,20,Monday,SKU018,2,P05,18:00-21:00,102,Delivered
ORD04519,2024-03-15 18:37:00,2024-03-15,18,Friday,SKU026,10,P05,15:00-18:00,46,Delivered
ORD04520,2024-03-16 11:56:00,2024-03-16,11,Saturday,SKU018,7,P07,15:00-18:00,30,Delivered
ORD04521,2024-03-21 12:28:00,2024-03-21,12,Thursday,SKU024,4,P03,09:00-12:00,46,Delivered
ORD04522,2024-03-29 17:49:00,2024-03-29,17,Friday,SKU009,2,P08,18:00-21:00,31,Delivered
ORD04523,2024-03-02 20:35:00,2024-03-02,20,Saturday,SKU026,4,P04,12:00-15:00,43,Delivered
ORD04524,2024-03-22 20:46:00,2024-03-22,20,Friday,SKU005,1,P02,18:00-21:00,79,Delivered
ORD04525,2024-03-01 08:27:00,2024-03-01,8,Friday,SKU007,1,P02,12:00-15:00,79,Delivered
ORD04526,2024-03-23 17:39:00,2024-03-23,17,Saturday,SKU024,6,P04,09:00-12:00,45,Delivered
ORD04527,2024-03-29 17:15:00,2024-03-29,17,Friday,SKU020,9,P02,15:00-18:00,89,Delivered
ORD04528,2024-03-03 19:37:00,2024-03-03,19,Sunday,SKU029,1,P07,18:00-21:00,34,Delivered
ORD04529,2024-03-08 17:22:00,2024-03-08,17,Friday,SKU004,7,P01,12:00-15:00,77,Delivered
ORD04530,2024-03-10 19:31:00,2024-03-10,19,Sunday,SKU019,10,P03,12:00-15:00,66,Delivered
ORD04531,2024-03-18 23:09:00,2024-03-18,23,Monday,SKU031,7,P02,12:00-15:00,58,Delivered
ORD04532,2024-03-14 08:03:00,2024-03-14,8,Thursday,SKU019,1,P02,15:00-18:00,76,Delivered
ORD04533,2024-03-29 15:59:00,2024-03-29,15,Friday,SKU025,7,P03,09:00-12:00,19,Delivered
ORD04534,2024-03-20 13:22:00,2024-03-20,13,Wednesday,SKU009,7,P07,18:00-21:00,62,Delivered
ORD04535,2024-03-18 09:35:00,2024-03-18,9,Monday,SKU004,7,P03,09:00-12:00,52,Delivered
ORD04536,2024-03-08 13:12:00,2024-03-08,13,Friday,SKU003,8,P02,15:00-18:00,40,Delivered
ORD04537,2024-03-07 16:38:00,2024-03-07,16,Thursday,SKU032,3,P01,09:00-12:00,58,Delivered
ORD04538,2024-03-24 16:11:00,2024-03-24,16,Sunday,SKU015,1,P08,09:00-12:00,37,Delayed
ORD04539,2024-03-30 10:18:00,2024-03-30,10,Saturday,SKU019,6,P08,12:00-15:00,35,Delivered
ORD04540,2024-03-08 14:56:00,2024-03-08,14,Friday,SKU012,3,P03,12:00-15:00,37,Delivered
ORD04541,2024-03-15 17:11:00,2024-03-15,17,Friday,SKU036,6,P05,09:00-12:00,43,Delivered
ORD04542,2024-03-28 17:35:00,2024-03-28,17,Thursday,SKU026,5,P08,15:00-18:00,64,Delivered
ORD04543,2024-03-17 14:50:00,2024-03-17,14,Sunday,SKU012,10,P05,18:00-21:00,84,Delivered
ORD04544,2024-03-16 18:53:00,2024-03-16,18,Saturday,SKU030,3,P05,18:00-21:00,59,Delivered
ORD04545,2024-03-20 18:15:00,2024-03-20,18,Wednesday,SKU018,6,P06,15:00-18:00,30,Delivered
ORD04546,2024-03-11 14:34:00,2024-03-11,14,Monday,SKU018,1,P01,18:00-21:00,74,Delayed
ORD04547,2024-03-20 15:46:00,2024-03-20,15,Wednesday,SKU009,8,P03,09:00-12:00,24,Delivered
ORD04548,2024-03-25 11:37:00,2024-03-25,11,Monday,SKU027,1,P05,12:00-15:00,53,Delivered
ORD04549,2024-03-25 11:26:00,2024-03-25,11,Monday,SKU022,5,P01,09:00-12:00,28,Delivered
ORD04550,2024-03-01 07:39:00,2024-03-01,7,Friday,SKU026,4,P06,12:00-15:00,15,Delivered
ORD04551,2024-03-14 09:11:00,2024-03-14,9,Thursday,SKU029,7,P01,12:00-15:00,24,Delayed
ORD04552,2024-03-24 10:48:00,2024-03-24,10,Sunday,SKU015,4,P04,09:00-12:00,71,Delivered
ORD04553,2024-03-29 15:09:00,2024-03-29,15,Friday,SKU009,1,P02,18:00-21:00,25,Delivered
ORD04554,2024-03-04 16:37:00,2024-03-04,16,Monday,SKU012,8,P05,09:00-12:00,57,Delivered
ORD04555,2024-03-20 16:36:00,2024-03-20,16,Wednesday,SKU014,9,P02,09:00-12:00,15,Delivered
ORD04556,2024-03-25 18:26:00,2024-03-25,18,Monday,SKU028,4,P06,12:00-15:00,80,Delivered
ORD04557,2024-03-12 07:51:00,2024-03-12,7,Tuesday,SKU016,6,P03,15:00-18:00,29,Delivered
ORD04558,2024-03-01 08:11:00,2024-03-01,8,Friday,SKU029,9,P07,18:00-21:00,27,Delivered
ORD04559,2024-03-14 11:27:00,2024-03-14,11,Thursday,SKU003,5,P03,12:00-15:00,80,Delivered
ORD04560,2024-03-10 07:19:00,2024-03-10,7,Sunday,SKU022,6,P08,09:00-12:00,78,Delivered
ORD04561,2024-03-05 08:31:00,2024-03-05,8,Tuesday,SKU031,10,P08,15:00-18:00,35,Delivered
ORD04562,2024-03-04 10:29:00,2024-03-04,10,Monday,SKU034,9,P02,18:00-21:00,97,Delivered
ORD04563,2024-03-04 10:07:00,2024-03-04,10,Monday,SKU005,5,P03,15:00-18:00,39,Delivered
ORD04564,2024-03-26 13:23:00,2024-03-26,13,Tuesday,SKU031,7,P08,12:00-15:00,24,Returned
ORD04565,2024-03-30 09:04:00,2024-03-30,9,Saturday,SKU034,8,P05,09:00-12:00,88,Delivered
ORD04566,2024-03-01 17:25:00,2024-03-01,17,Friday,SKU022,5,P06,09:00-12:00,100,Delivered
ORD04567,2024-03-27 00:16:00,2024-03-27,0,Wednesday,SKU001,2,P02,18:00-21:00,66,Delivered
ORD04568,2024-03-03 12:24:00,2024-03-03,12,Sunday,SKU005,1,P02,09:00-12:00,50,Delivered
ORD04569,2024-03-08 19:42:00,2024-03-08,19,Friday,SKU034,2,P08,12:00-15:00,30,Delayed
ORD04570,2024-03-16 15:22:00,2024-03-16,15,Saturday,SKU035,7,P05,09:00-12:00,18,Delivered
ORD04571,2024-03-03 16:54:00,2024-03-03,16,Sunday,SKU025,6,P05,12:00-15:00,66,Delivered
ORD04572,2024-03-23 19:28:00,2024-03-23,19,Saturday,SKU019,3,P05,09:00-12:00,48,Delivered
ORD04573,2024-03-07 10:44:00,2024-03-07,10,Thursday,SKU008,2,P02,15:00-18:00,90,Delivered
ORD04574,2024-03-22 11:27:00,2024-03-22,11,Friday,SKU007,9,P03,12:00-15:00,50,Delivered
ORD04575,2024-03-29 23:18:00,2024-03-29,23,Friday,SKU006,2,P02,18:00-21:00,80,Delivered
ORD04576,2024-03-02 09:51:00,2024-03-02,9,Saturday,SKU034,10,P06,09:00-12:00,58,Delivered
ORD04577,2024-03-08 10:44:00,2024-03-08,10,Friday,SKU015,6,P03,09:00-12:00,92,Delivered
ORD04578,2024-03-11 09:59:00,2024-03-11,9,Monday,SKU010,7,P05,15:00-18:00,16,Delivered
ORD04579,2024-03-25 10:52:00,2024-03-25,10,Monday,SKU011,2,P04,18:00-21:00,40,Delivered
ORD04580,2024-03-10 16:47:00,2024-03-10,16,Sunday,SKU031,4,P02,09:00-12:00,78,Delivered
ORD04581,2024-03-28 17:40:00,2024-03-28,17,Thursday,SKU018,7,P06,18:00-21:00,69,Delivered
ORD04582,2024-03-26 18:14:00,2024-03-26,18,Tuesday,SKU036,5,P02,15:00-18:00,64,Delivered
ORD04583,2024-03-27 13:15:00,2024-03-27,13,Wednesday,SKU010,4,P06,18:00-21:00,46,Delivered
ORD04584,2024-03-20 13:06:00,2024-03-20,13,Wednesday,SKU025,9,P06,12:00-15:00,61,Delivered
ORD04585,2024-03-03 16:53:00,2024-03-03,16,Sunday,SKU027,6,P01,15:00-18:00,15,Delivered
ORD04586,2024-03-07 13:05:00,2024-03-07,13,Thursday,SKU033,2,P06,18:00-21:00,86,Delivered
ORD04587,2024-03-15 10:01:00,2024-03-15,10,Friday,SKU028,6,P03,09:00-12:00,72,Delivered
ORD04588,2024-03-12 13:36:00,2024-03-12,13,Tuesday,SKU008,2,P05,18:00-21:00,34,Delivered
ORD04589,2024-03-17 05:13:00,2024-03-17,5,Sunday,SKU028,10,P03,15:00-18:00,24,Delivered
ORD04590,2024-03-21 07:38:00,2024-03-21,7,Thursday,SKU013,5,P01,18:00-21:00,37,Delivered
ORD04591,2024-03-17 16:57:00,2024-03-17,16,Sunday,SKU022,9,P01,18:00-21:00,79,Delivered
ORD04592,2024-03-03 18:09:00,2024-03-03,18,Sunday,SKU036,2,P08,15:00-18:00,41,Delivered
ORD04593,2024-03-29 08:15:00,2024-03-29,8,Friday,SKU035,3,P06,18:00-21:00,77,Delivered
ORD04594,2024-03-12 00:44:00,2024-03-12,0,Tuesday,SKU027,4,P06,18:00-21:00,30,Delivered
ORD04595,2024-03-23 12:07:00,2024-03-23,12,Saturday,SKU035,5,P02,12:00-15:00,60,Delivered
ORD04596,2024-03-23 13:09:00,2024-03-23,13,Saturday,SKU009,8,P04,18:00-21:00,47,Delivered
ORD04597,2024-03-26 07:57:00,2024-03-26,7,Tuesday,SKU012,3,P01,15:00-18:00,38,Delivered
ORD04598,2024-03-20 09:30:00,2024-03-20,9,Wednesday,SKU010,6,P08,09:00-12:00,51,Delivered
ORD04599,2024-03-02 22:42:00,2024-03-02,22,Saturday,SKU012,10,P03,15:00-18:00,43,Delayed
ORD04600,2024-03-29 16:58:00,2024-03-29,16,Friday,SKU001,10,P06,15:00-18:00,85,Delivered
ORD04601,2024-03-20 18:45:00,2024-03-20,18,Wednesday,SKU022,7,P05,12:00-15:00,88,Delivered
ORD04602,2024-03-12 12:14:00,2024-03-12,12,Tuesday,SKU019,2,P07,09:00-12:00,40,Delivered
ORD04603,2024-03-11 08:42:00,2024-03-11,8,Monday,SKU031,2,P04,12:00-15:00,21,Delivered
ORD04604,2024-03-16 11:23:00,2024-03-16,11,Saturday,SKU034,1,P03,15:00-18:00,79,Delayed
ORD04605,2024-03-27 18:18:00,2024-03-27,18,Wednesday,SKU027,2,P03,12:00-15:00,41,Delivered
ORD04606,2024-03-28 09:02:00,2024-03-28,9,Thursday,SKU019,4,P06,18:00-21:00,22,Returned
ORD04607,2024-03-25 18:36:00,2024-03-25,18,Monday,SKU012,10,P02,12:00-15:00,81,Delayed
ORD04608,2024-03-12 15:28:00,2024-03-12,15,Tuesday,SKU035,4,P08,12:00-15:00,30,Delivered
ORD04609,2024-03-04 12:47:00,2024-03-04,12,Monday,SKU019,3,P07,09:00-12:00,86,Delivered
